Site_ID    Latitude    Longitude    Elevation_in_Meters    State    Species_ID    Genus    Species    Common_Name    Kingdom    Individual_ID    Phenophase_ID    Phenophase_Description    First_Yes_Year    First_Yes_Month    First_Yes_Day    First_Yes_DOY    First_Yes_Julian_Date    NumDays_Since_Prior_No    Last_Yes_Year    Last_Yes_Month    Last_Yes_Day    Last_Yes_DOY    Last_Yes_Julian_Date    NumDays_Until_Next_No
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217604    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217606    471    Falling leaves    2020    8    12    225    2459074    14    2020    11    16    321    2459170    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217606    483    Leaves    2020    6    17    169    2459018    90    2020    11    10    315    2459164    6
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217606    498    Colored leaves    2020    7    15    197    2459046    14    2020    7    15    197    2459046    14
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217606    498    Colored leaves    2020    8    12    225    2459074    14    2020    11    10    315    2459164    6
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217609    471    Falling leaves    2020    8    12    225    2459074    14    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217609    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217609    498    Colored leaves    2020    7    15    197    2459046    14    2020    7    15    197    2459046    14
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217609    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217610    471    Falling leaves    2020    8    12    225    2459074    14    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217610    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217610    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217611    471    Falling leaves    2020    9    3    247    2459096    8    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217611    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217611    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217613    471    Falling leaves    2020    8    26    239    2459088    14    2020    8    26    239    2459088    8
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217613    471    Falling leaves    2020    9    8    252    2459101    5    2020    11    16    321    2459170    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217613    483    Leaves    2020    6    17    169    2459018    90    2020    11    10    315    2459164    6
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217613    498    Colored leaves    2020    7    29    211    2459060    14    2020    11    10    315    2459164    6
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217615    471    Falling leaves    2020    8    26    239    2459088    14    2020    11    10    315    2459164    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217615    483    Leaves    2020    6    17    169    2459018    90    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217615    498    Colored leaves    2020    7    29    211    2459060    14    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217617    471    Falling leaves    2020    8    26    239    2459088    14    2020    8    26    239    2459088    8
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217617    471    Falling leaves    2020    9    11    255    2459104    3    2020    11    3    308    2459157    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217617    483    Leaves    2020    6    17    169    2459018    90    2020    10    27    301    2459150    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217617    498    Colored leaves    2020    7    29    211    2459060    14    2020    10    27    301    2459150    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217620    471    Falling leaves    2020    8    12    225    2459074    14    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217620    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217620    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217626    471    Falling leaves    2020    9    3    247    2459096    8    2020    11    3    308    2459157    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217626    483    Leaves    2020    6    17    169    2459018    90    2020    10    27    301    2459150    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217626    498    Colored leaves    2020    8    26    239    2459088    14    2020    10    27    301    2459150    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217628    471    Falling leaves    2020    8    26    239    2459088    14    2020    8    26    239    2459088    8
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217628    471    Falling leaves    2020    9    8    252    2459101    5    2020    11    10    315    2459164    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217628    483    Leaves    2020    6    17    169    2459018    90    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217628    498    Colored leaves    2020    7    15    197    2459046    14    2020    7    15    197    2459046    14
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217628    498    Colored leaves    2020    8    12    225    2459074    14    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217630    471    Falling leaves    2020    9    8    252    2459101    5    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217630    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217630    498    Colored leaves    2020    8    26    239    2459088    14    2020    10    20    294    2459143    7
